path	how_read	notes
/index.cgi/dont/1441rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1441rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1441rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1441sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1441shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1441shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1441zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1441zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1442zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1443zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1444zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1445zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1446zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1447zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/1448zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/about-us.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/don_a.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/header.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/mmenu.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/dont/moonsightingmenu.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/header.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/links.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/mmenu.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/moonphoto.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/moonsightingmenu.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/quranastronomy.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/shuraRamadan.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1438zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1439zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1440zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1441zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1442zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1443zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1444zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1445zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1446zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1447zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448jmo.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448jmt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448muh.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448rba.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448rbt.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448rjb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448rmd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448sfr.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448shb.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448shw.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448zhj.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/1448zqd.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/6monthdays.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/about-us.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/calendar.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/eclipses.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/firstqibla.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/header.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/mmenu.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/moonsightingmenu.js	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/index.cgi/ym/us/non.html	full diff vs /index.html	readnotes/calendars-indexcgi-fcna-dups.md
/isra-meraj.html	full	readnotes/site-pages-reread.md
/lectures.html	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
/links.html	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
/manikfan.html	full	readnotes/site-pages-reread.md
/mcw.html	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
/mmenu.js	full via fold	readnotes/js-files.md
/moon.html	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
/moonphotos.html	full	readnotes/site-pages-reread.md
/moonsightingmenu.js	full via fold	readnotes/js-files.md
/morocco-meeting.html	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
/mosques.html	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
/ned67warrenton.html	full	readnotes/site-pages-reread.md
/perigee-apogee-new-full.html	full	readnotes/site-pages-reread.md
/planets.html	full	readnotes/site-pages-reread.md
/pray.php	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
/praytable.php	full (structure only; no times copied)	readnotes/calendars-indexcgi-fcna-dups.md
/praytable.php?year=&tz=&lat=&lon=&method=0&both=false&time=0	full (structure only; no times copied)	readnotes/calendars-indexcgi-fcna-dups.md
/praytable.php?year=&tz=&lat=24&lon=24&method=0&both=false&time=0	full (structure only; no times copied)	readnotes/calendars-indexcgi-fcna-dups.md
/praytable.php?year=&tz=&lat=24&lon=24&method=0&both=true&time=0	full (structure only; no times copied)	readnotes/calendars-indexcgi-fcna-dups.md
/praytable.php?year=&tz=undefined&lat=&lon=&method=0&both=false&time=0	full (structure only; no times copied)	readnotes/calendars-indexcgi-fcna-dups.md
/praytable.php?year=2020&tz=America/Chicago&lat=37.09024&lon=-95.712891&method=0&both=false&time=0	full (structure only; no times copied)	readnotes/calendars-indexcgi-fcna-dups.md
/praytable.php?year=2024&tz=Etc/Unknown&lat=24.5247&lon=39.5692&method=0&both=false&time=0	full (structure only; no times copied)	readnotes/calendars-indexcgi-fcna-dups.md
/qibla.html	full (site agent, Read tool incl. FORMS/LINKS)	notes/site.md §2–§6
